PO Number,Wayfair SKU,Product ID,Delivery Date,Incident Type,Incident or Return,Comment,Photos,Image ID,Image for Incident or Return,Image URL,Parcel Type,Buyer's Remorse Return Count,Total Incidents Count,Lost Incidents Count,Damage Incidents Count,Defect Incidents Count,Misinformation Incidents Count,Mis-Shipped Incidents Count,Missing Parts Incidents Count,Other Incidents Count,Total Deductions,Total Deductions Currency,Improvement Plan,Improvement Plan Start Date,Improvement Plan Comment
CS567043132,FV83560,195058141550,2025-01-11,Damaged,Incident,"Incident: paint issue and door issue,top is warped,top is warped",6,322706135,Incident,https://assets.wfcdn.com/im/67139623/compr-r85/3227/322706135/default_image.jpg,Small,0,1,0,1,1,1,0,1,0,75.52,USD,,,
CS567043132,FV83560,195058141550,2025-01-11,Damaged,Incident,"Incident: paint issue and door issue,top is warped,top is warped",6,326028554,Incident,https://assets.wfcdn.com/im/55788549/compr-r85/3260/326028554/default_image.jpg,Small,0,1,0,1,1,1,0,1,0,75.52,USD,,,
CS567043132,FV83560,195058141550,2025-01-11,Damaged,Incident,"Incident: paint issue and door issue,top is warped,top is warped",6,322706140,Incident,https://assets.wfcdn.com/im/92482739/compr-r85/3227/322706140/default_image.jpg,Small,0,1,0,1,1,1,0,1,0,75.52,USD,,,
CS562762371,FVAB6926,195058918527,2025-01-09,Damaged,Incident,"Incident: SCT-2076859 - The replacement part, Part A, arrived damaged,SCT-2076859 - The replacement part, Part A, arrived damaged",2,331518294,Incident,https://assets.wfcdn.com/im/41238958/compr-r85/3315/331518294/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,27.96,USD,,,
CS562762371,FVAB6926,195058918527,2025-01-09,Damaged,Incident,"Incident: SCT-2076859 - The replacement part, Part A, arrived damaged,SCT-2076859 - The replacement part, Part A, arrived damaged",2,326499159,Incident,https://assets.wfcdn.com/im/39372664/compr-r85/3264/326499159/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,27.96,USD,,,
CS568572171,FV91276,198162106927,2025-01-09,Damaged,Incident,,2,323049269,Incident,https://assets.wfcdn.com/im/58789668/compr-r85/3230/323049269/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS568572171,FV91276,198162106927,2025-01-09,Damaged,Incident,,2,323068875,Incident,https://assets.wfcdn.com/im/55304472/compr-r85/3230/323068875/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS568365417,FV74699,889048560772,2025-01-07,Damaged,Incident,Incident: SCT-2022864,5,321671264,Incident,https://assets.wfcdn.com/im/81995230/compr-r85/3216/321671264/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.02,USD,,,
CS568365417,FV74699,889048560772,2025-01-07,Damaged,Incident,Incident: SCT-2022864,5,321671114,Incident,https://assets.wfcdn.com/im/50262342/compr-r85/3216/321671114/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.02,USD,,,
CS568365417,FV74699,889048560772,2025-01-07,Damaged,Incident,Incident: SCT-2022864,5,321671197,Incident,https://assets.wfcdn.com/im/3541663/compr-r85/3216/321671197/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.02,USD,,,
CS568365417,FV74699,889048560772,2025-01-07,Damaged,Incident,Incident: SCT-2022864,5,321671247,Incident,https://assets.wfcdn.com/im/45183033/compr-r85/3216/321671247/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.02,USD,,,
CS568365417,FV74699,889048560772,2025-01-07,Damaged,Incident,Incident: SCT-2022864,5,321671209,Incident,https://assets.wfcdn.com/im/93793139/compr-r85/3216/321671209/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.02,USD,,,
CS568157197,WRLO5894,889048220621,2025-01-06,Damaged,Incident,Incident: Base paint is peeling - SCT-2336751,2,321550270,Incident,https://assets.wfcdn.com/im/02121123/compr-r85/3215/321550270/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,0,N/A,,,
CS568157197,WRLO5894,889048220621,2025-01-06,Damaged,Incident,Incident: Base paint is peeling - SCT-2336751,2,321550276,Incident,https://assets.wfcdn.com/im/31230627/compr-r85/3215/321550276/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,0,N/A,,,
CS567376647,FVAB8069,198162164880,2025-01-04,Damaged,Incident,Incident: Received wrong arm.,2,326511201,Incident,https://assets.wfcdn.com/im/63854885/compr-r85/3265/326511201/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,67.03,USD,,,
CS567376647,FVAB8069,198162164880,2025-01-04,Damaged,Incident,Incident: Received wrong arm.,2,322651701,Incident,https://assets.wfcdn.com/im/75944439/compr-r85/3226/322651701/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,67.03,USD,,,
CS567442298,SAVC1440,195058956253,2025-01-04,Damaged,Incident,"Incident: damage,I just noticed there is a crack in the base of the table I received. I received the table last weekend and there was a stain on the top of the table, I reached out to wayfair and they are sending me a replacement. This weekend when I was taking the top off to prepare for the replacement to arrive, I noticed there’s a crack down one side of the base",2,321188112,Incident,https://assets.wfcdn.com/im/25592099/compr-r85/3211/321188112/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,64.05,USD,,,
CS567442298,SAVC1440,195058956253,2025-01-04,Damaged,Incident,"Incident: damage,I just noticed there is a crack in the base of the table I received. I received the table last weekend and there was a stain on the top of the table, I reached out to wayfair and they are sending me a replacement. This weekend when I was taking the top off to prepare for the replacement to arrive, I noticed there’s a crack down one side of the base",2,321188082,Incident,https://assets.wfcdn.com/im/47870149/compr-r85/3211/321188082/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,64.05,USD,,,
CS567314482,FV97014,195058641050,2025-01-03,Damaged,Incident,"Incident: The table is dented on the top piece, has is broken on the side—has cracks on the side pieces.
See ticket - SCT-2015405,table arrived cracked,cracks throughout",1,321056147,Incident,https://assets.wfcdn.com/im/98339739/compr-r85/3210/321056147/default_image.jpg,Small,0,1,0,3,1,0,0,0,0,13.09,USD,,,
CS567404000,OPCO3613,683726369745,2025-01-02,Damaged,Incident,"Incident: There is a left and a right leg due to the pre-drilled, embedded nuts.--seeticket SCT-2154370,There is a left and a right leg due to the pre-drilled, embedded nuts.--seeticket SCT-2154370",3,320722978,Incident,https://assets.wfcdn.com/im/98370180/compr-r85/3207/320722978/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,8.31,USD,,,
CS567404000,OPCO3613,683726369745,2025-01-02,Damaged,Incident,"Incident: There is a left and a right leg due to the pre-drilled, embedded nuts.--seeticket SCT-2154370,There is a left and a right leg due to the pre-drilled, embedded nuts.--seeticket SCT-2154370",3,320722976,Incident,https://assets.wfcdn.com/im/87252930/compr-r85/3207/320722976/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,8.31,USD,,,
CS567404000,OPCO3613,683726369745,2025-01-02,Damaged,Incident,"Incident: There is a left and a right leg due to the pre-drilled, embedded nuts.--seeticket SCT-2154370,There is a left and a right leg due to the pre-drilled, embedded nuts.--seeticket SCT-2154370",3,320722974,Incident,https://assets.wfcdn.com/im/23864320/compr-r85/3207/320722974/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,8.31,USD,,,
CS566641477,FV97014,195058545587,2024-12-28,Damaged,Incident,Incident: Screw caps paint is flaking off,5,319905273,Incident,https://assets.wfcdn.com/im/82556005/compr-r85/3199/319905273/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,26.66,USD,,,
CS566641477,FV97014,195058545587,2024-12-28,Damaged,Incident,Incident: Screw caps paint is flaking off,5,322609507,Incident,https://assets.wfcdn.com/im/90598496/compr-r85/3226/322609507/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,26.66,USD,,,
CS566641477,FV97014,195058545587,2024-12-28,Damaged,Incident,Incident: Screw caps paint is flaking off,5,325778024,Incident,https://assets.wfcdn.com/im/28711840/compr-r85/3257/325778024/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,26.66,USD,,,
CS566641477,FV97014,195058545587,2024-12-28,Damaged,Incident,Incident: Screw caps paint is flaking off,5,319905227,Incident,https://assets.wfcdn.com/im/87502948/compr-r85/3199/319905227/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,26.66,USD,,,
CS566641477,FV97014,195058545587,2024-12-28,Damaged,Incident,Incident: Screw caps paint is flaking off,5,319905204,Incident,https://assets.wfcdn.com/im/85930691/compr-r85/3199/319905204/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,26.66,USD,,,
CS565742459,WRLO5945,889048054424,2024-12-20,Damaged,Incident,"Incident: The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached. ,The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached.",6,322142549,Incident,https://assets.wfcdn.com/im/65557842/compr-r85/3221/322142549/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,1729.6,USD,,,
CS565742459,WRLO5945,889048054424,2024-12-20,Damaged,Incident,"Incident: The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached. ,The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached.",6,322529876,Incident,https://assets.wfcdn.com/im/77809826/compr-r85/3225/322529876/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,1729.6,USD,,,
CS565742459,WRLO5945,889048054424,2024-12-20,Damaged,Incident,"Incident: The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached. ,The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached.",6,328685742,Incident,https://assets.wfcdn.com/im/74702133/compr-r85/3286/328685742/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,1729.6,USD,,,
CS565742459,WRLO5945,889048054424,2024-12-20,Damaged,Incident,"Incident: The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached. ,The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached.",6,322529866,Incident,https://assets.wfcdn.com/im/70258017/compr-r85/3225/322529866/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,1729.6,USD,,,
CS565742459,WRLO5945,889048054424,2024-12-20,Damaged,Incident,"Incident: The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached. ,The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached.",6,322142542,Incident,https://assets.wfcdn.com/im/09500921/compr-r85/3221/322142542/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,1729.6,USD,,,
CS565742459,WRLO5945,889048054424,2024-12-20,Damaged,Incident,"Incident: The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached. ,The Replacement Part A received on Jan 18, 2025 for the table Genevieve Coffee Table with Storage from Order# 4342691725 is damaged. There is dark stain on the side of the top part of frame. Pic of damaged replacement part is attached.",6,322142541,Incident,https://assets.wfcdn.com/im/15059546/compr-r85/3221/322142541/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,1729.6,USD,,,
CS563863787,BGRS2754,195058501675,2024-12-13,Damaged,Incident,,6,316506753,Incident,https://assets.wfcdn.com/im/72451358/compr-r85/3165/316506753/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS563863787,BGRS2754,195058501675,2024-12-13,Damaged,Incident,,6,316507038,Incident,https://assets.wfcdn.com/im/56603551/compr-r85/3165/316507038/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS563863787,BGRS2754,195058501675,2024-12-13,Damaged,Incident,,6,316506983,Incident,https://assets.wfcdn.com/im/79071135/compr-r85/3165/316506983/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS563863787,BGRS2754,195058501675,2024-12-13,Damaged,Incident,,6,316506752,Incident,https://assets.wfcdn.com/im/78009983/compr-r85/3165/316506752/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS563863787,BGRS2754,195058501675,2024-12-13,Damaged,Incident,,6,316506938,Incident,https://assets.wfcdn.com/im/96546443/compr-r85/3165/316506938/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS563863787,BGRS2754,195058501675,2024-12-13,Damaged,Incident,,6,316506850,Incident,https://assets.wfcdn.com/im/78593056/compr-r85/3165/316506850/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS564070379,FV82616,195058688833,2024-12-13,Damaged,Incident,"Incident: part - MED9606B-1/2: Top Board (A), MED9606B-1/2: Bottom Board (B), MED9606B-1/2: Fixed Shelf (I), MED9606B-2/2: Hardware pack (1-Qty) - Extra packing per ticket SCT-1969467,SCT-1969467,SCT-1969467,SCT-1969467",6,316187623,Incident,https://assets.wfcdn.com/im/90084239/compr-r85/3161/316187623/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,76.42,USD,,,
CS564070379,FV82616,195058688833,2024-12-13,Damaged,Incident,"Incident: part - MED9606B-1/2: Top Board (A), MED9606B-1/2: Bottom Board (B), MED9606B-1/2: Fixed Shelf (I), MED9606B-2/2: Hardware pack (1-Qty) - Extra packing per ticket SCT-1969467,SCT-1969467,SCT-1969467,SCT-1969467",6,316187624,Incident,https://assets.wfcdn.com/im/99324432/compr-r85/3161/316187624/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,76.42,USD,,,
CS564070379,FV82616,195058688833,2024-12-13,Damaged,Incident,"Incident: part - MED9606B-1/2: Top Board (A), MED9606B-1/2: Bottom Board (B), MED9606B-1/2: Fixed Shelf (I), MED9606B-2/2: Hardware pack (1-Qty) - Extra packing per ticket SCT-1969467,SCT-1969467,SCT-1969467,SCT-1969467",6,316188899,Incident,https://assets.wfcdn.com/im/66700721/compr-r85/3161/316188899/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,76.42,USD,,,
CS564070379,FV82616,195058688833,2024-12-13,Damaged,Incident,"Incident: part - MED9606B-1/2: Top Board (A), MED9606B-1/2: Bottom Board (B), MED9606B-1/2: Fixed Shelf (I), MED9606B-2/2: Hardware pack (1-Qty) - Extra packing per ticket SCT-1969467,SCT-1969467,SCT-1969467,SCT-1969467",6,316187615,Incident,https://assets.wfcdn.com/im/13786002/compr-r85/3161/316187615/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,76.42,USD,,,
CS564070379,FV82616,195058688833,2024-12-13,Damaged,Incident,"Incident: part - MED9606B-1/2: Top Board (A), MED9606B-1/2: Bottom Board (B), MED9606B-1/2: Fixed Shelf (I), MED9606B-2/2: Hardware pack (1-Qty) - Extra packing per ticket SCT-1969467,SCT-1969467,SCT-1969467,SCT-1969467",6,316187618,Incident,https://assets.wfcdn.com/im/30461877/compr-r85/3161/316187618/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,76.42,USD,,,
CS564070379,FV82616,195058688833,2024-12-13,Damaged,Incident,"Incident: part - MED9606B-1/2: Top Board (A), MED9606B-1/2: Bottom Board (B), MED9606B-1/2: Fixed Shelf (I), MED9606B-2/2: Hardware pack (1-Qty) - Extra packing per ticket SCT-1969467,SCT-1969467,SCT-1969467,SCT-1969467",6,316187613,Incident,https://assets.wfcdn.com/im/97331248/compr-r85/3161/316187613/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,76.42,USD,,,
CS562716009,FV88083,195058238083,2024-12-11,Damaged,Incident,Incident: misaligned doors,4,315625928,Incident,https://assets.wfcdn.com/im/02734291/compr-r85/3156/315625928/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS562716009,FV88083,195058238083,2024-12-11,Damaged,Incident,Incident: misaligned doors,4,315625906,Incident,https://assets.wfcdn.com/im/1252077/compr-r85/3156/315625906/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS562716009,FV88083,195058238083,2024-12-11,Damaged,Incident,Incident: misaligned doors,4,315625912,Incident,https://assets.wfcdn.com/im/66433064/compr-r85/3156/315625912/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS562716009,FV88083,195058238083,2024-12-11,Damaged,Incident,Incident: misaligned doors,4,315625937,Incident,https://assets.wfcdn.com/im/79122571/compr-r85/3156/315625937/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS563210718,FV75685,889048726260,2024-12-10,Damaged,Incident,Incident: I cannot get this rug to flatten out.  I’ve tried.  It still has ripples and I cannot use it.,3,320599254,Incident,https://assets.wfcdn.com/im/70137795/compr-r85/3205/320599254/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS563210718,FV75685,889048726260,2024-12-10,Damaged,Incident,Incident: I cannot get this rug to flatten out.  I’ve tried.  It still has ripples and I cannot use it.,3,320599263,Incident,https://assets.wfcdn.com/im/11719067/compr-r85/3205/320599263/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS563210718,FV75685,889048726260,2024-12-10,Damaged,Incident,Incident: I cannot get this rug to flatten out.  I’ve tried.  It still has ripples and I cannot use it.,3,320866639,Incident,https://assets.wfcdn.com/im/27088709/compr-r85/3208/320866639/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
